id,Ea
icsd_60719,-0.96891
icsd_159538,-0.06582
icsd_38382,0.01908
icsd_30276,-0.40824
icsd_30410,-0.61236
icsd_88662,-0.06582
icsd_290600,-0.34754
icsd_167286,-0.26211
icsd_184591,-0.41924
icsd_280067,-0.07078
icsd_156279,-1.10721
icsd_192406,0.19922
icsd_187039,-0.14107
icsd_237099,-0.14698
icsd_187686,0.23767
icsd_59193,-0.08602
icsd_108831,0.2775
icsd_430708,0.14504
icsd_430440,-0.66788
icsd_164190,-0.11821
icsd_84913,0.44758
icsd_238755,-0.21096
icsd_169480,-0.24687
icsd_98215,0.76422
icsd_92858,-0.01907
icsd_95273,-0.01466
icsd_77082,-0.25443
icsd_429440,-0.15297
icsd_430815,-0.13524
icsd_90903,0.15405
icsd_90567,0.19382
icsd_28215,0.54115
icsd_187838,-0.26994
icsd_190911,-0.23215
icsd_167573,-0.14698
icsd_9629,-0.0758
icsd_18103,-0.26994
icsd_28574,0.24738
icsd_245062,0.36628
icsd_50068,-0.06582
icsd_237098,-0.14107
icsd_157997,-0.17779
icsd_80869,-0.0103
icsd_423475,0.52752
icsd_86911,-0.14698
icsd_10286,-0.36685
icsd_191411,0.43374
icsd_83523,0.59501
icsd_15967,0.403
icsd_184290,-0.31133
icsd_710052,-0.46623
icsd_80026,-0.21791
icsd_411743,0.03109
icsd_420258,0.03892
icsd_252267,-0.4421
icsd_78326,-0.3201
icsd_189422,-0.17779
icsd_89675,-0.15904
icsd_28733,-0.46623
icsd_416905,-0.15904
icsd_88702,0.41295
icsd_180373,0.51733
icsd_67742,-0.39752
icsd_151983,0.68954
icsd_69747,-0.12949
icsd_159900,-0.12949
icsd_14125,-0.09649
icsd_423997,-0.04651
icsd_426255,-0.02803
icsd_38444,-2.0103
icsd_75826,-0.14107
icsd_184714,-0.34754
icsd_657666,-0.3201
icsd_71274,0.51862
icsd_4237,0.44758
icsd_159543,-0.05126
icsd_95371,-0.1652
icsd_81655,0.5069
icsd_26845,-0.18423
icsd_182811,0.24497
icsd_95547,-0.77985
icsd_173883,0.12958
icsd_262388,-0.41924
icsd_4136,-0.26211
icsd_161469,0.21501
icsd_188056,-0.11267
icsd_24091,-0.17145
icsd_52039,0.61911
icsd_419827,-0.32906
icsd_193981,-0.36685
icsd_260737,0.09007
icsd_19046,-0.27791
icsd_72304,-0.36685
icsd_201253,-0.0758
icsd_41190,0.01908
icsd_91660,0.23767
icsd_28302,-0.35709
icsd_162235,-0.5479
icsd_423814,0.49621
icsd_20495,0.15996
icsd_420439,-0.05606
icsd_15305,-0.37683
icsd_72202,0.64291
icsd_157996,-0.21791
icsd_89017,0.50292
icsd_33237,-0.05126
icsd_416616,0.11027
icsd_187412,-0.27791
icsd_193082,0.16289
icsd_80559,-0.30273
icsd_180891,-0.35709
icsd_426218,-0.25443
icsd_83486,-0.57894
icsd_245562,0.26616
icsd_645027,-0.26994
icsd_239784,0.17439
icsd_35550,0.22775
icsd_56531,0.39453
icsd_181384,-0.32906
icsd_78279,-1.05606
icsd_245504,0.3859
icsd_72361,0.5069
icsd_290965,-0.3201
icsd_50376,0.57741
icsd_151811,0.26845
icsd_37084,-0.12949
icsd_240930,-0.5479
icsd_83487,-0.83421
icsd_201254,0.50425
icsd_16746,0.79042
icsd_28590,0.64098
icsd_26369,0.05789
icsd_200926,-0.04182
icsd_414151,0.04278
icsd_168504,0.1168
icsd_2378,0.41945
icsd_425177,0.28196
icsd_1529,-1.05606
icsd_240365,-0.07078
icsd_166365,0.75537
icsd_162992,0.73164
icsd_188463,-0.47882
icsd_901,-0.40824
icsd_26576,-0.77985
icsd_69632,-0.39752
icsd_80846,-0.10181
icsd_167270,-0.27791
icsd_28617,0.65715
icsd_80625,-0.34754
icsd_167574,-0.15297
icsd_59266,-0.19739
icsd_80826,-0.17145
icsd_82713,0.13583
icsd_185292,0.26845
icsd_248025,-0.04651
icsd_241195,-0.10721
icsd_420982,-0.09649
icsd_201771,0.23025
icsd_181183,-0.24687
icsd_421547,-0.18423
icsd_80341,0.03502
icsd_27658,0.78627
icsd_418143,-0.07078
icsd_202382,0.52373
icsd_201,0.30145
icsd_151812,0.26845
icsd_33677,0.3824
icsd_167192,-0.34754
icsd_33581,0.12642
icsd_34118,0.3824
icsd_164543,-0.10721
icsd_174007,-0.18423
icsd_86544,0.14199
icsd_30893,-0.12949
icsd_170784,-0.86417
icsd_262838,-0.14698
icsd_77537,-0.1652
icsd_290758,-0.21791
icsd_92953,-0.47882
icsd_180505,-0.49179
icsd_41906,-0.77985
icsd_155127,-0.25443
icsd_171642,0.2227
icsd_249357,0.24738
icsd_248204,0.07961
icsd_68499,0.24255
icsd_247792,0.54115
icsd_1393,-0.10181
icsd_248064,-0.04651
icsd_15777,0.27973
icsd_95690,-0.08088
icsd_68360,-0.22497
icsd_50981,0.03502
icsd_183763,-0.19076
icsd_248311,-0.25443
icsd_2457,0.02312
icsd_425729,0.22523
icsd_245309,-0.17145
icsd_82562,-0.57894
icsd_240468,0.90298
icsd_240455,0.55673
icsd_43131,-0.04182
icsd_15098,-0.10181
icsd_90542,0.42586
icsd_410722,0.72048
icsd_423042,0.16868
icsd_6268,-0.14107
icsd_262398,-0.1652
icsd_426424,0.33212
icsd_24796,-1.23215
icsd_186441,-0.24687
icsd_71398,1.09657
icsd_109601,-0.68808
icsd_183394,0.27526
icsd_50265,0.72769
icsd_182376,-0.12381
icsd_165689,0.06158
icsd_95869,0.08312
icsd_60960,-0.93112
icsd_8266,0.49076
icsd_157431,-0.96891
icsd_9387,0.79179
icsd_422048,0.46099
icsd_427660,-0.63009
icsd_238477,0.50821
icsd_404479,-0.08088
icsd_188890,-0.23945
icsd_73908,0.3824
icsd_251097,0.12958
icsd_40479,-0.05606
icsd_85729,0.36261
icsd_425983,-0.11267
icsd_151882,0.10364
icsd_422884,-0.08088
icsd_2631,0.24497
icsd_33944,0.07249
icsd_180446,-0.10721
icsd_605208,-0.50515
icsd_194813,-0.21096
icsd_166766,0.47825
icsd_251002,-0.04182
icsd_86200,0.17439
icsd_92866,0.05789
icsd_74811,0.1856
icsd_188045,-0.23945
icsd_152515,-0.454
icsd_249872,-0.49179
icsd_71365,0.15405
icsd_60440,-0.17779
icsd_238803,0.03109
icsd_240512,0.20718
icsd_174097,-0.80618
icsd_425850,0.13271
icsd_65732,0.30985
icsd_156870,-0.66788
icsd_87033,0.18836
icsd_161511,0.26386
icsd_154578,0.40467
icsd_155814,-0.51894
icsd_1380,0.8348
icsd_203227,-0.86417
icsd_24708,0.65715
icsd_56878,0.00673
icsd_237687,0.07249
icsd_24941,-0.11267
icsd_642996,-0.38705
icsd_36517,-0.07078
icsd_15929,0.19653
icsd_200779,0.27973
icsd_86274,0.27073
icsd_161580,-0.89636
icsd_25778,-0.3382
icsd_171577,0.72927
icsd_44888,-0.30273
icsd_247062,-0.03258
icsd_245080,0.13583
icsd_262744,0.00673
icsd_27956,0.72689
icsd_42829,-0.24687
icsd_194127,-0.56314
icsd_201174,-0.18423
icsd_416231,0.08661
icsd_250997,-0.12949
icsd_30654,0.21242
icsd_290762,-0.21096
icsd_86428,0.03109
icsd_25018,-0.40824
icsd_237416,-0.21096
icsd_237413,-0.21096
icsd_26233,-0.0758
icsd_193972,-0.22497
icsd_74947,-0.21791
icsd_428747,0.14199
icsd_183759,-0.15904
icsd_24207,0.13271
icsd_416877,0.05416
icsd_33236,-0.34754
icsd_167311,0.20981
icsd_90748,0.21242
icsd_24797,-1.23215
icsd_93967,-0.37683
icsd_159551,0.14199
icsd_245963,-0.3201
icsd_65463,-0.06091
icsd_430951,0.09007
icsd_78488,-0.1652
icsd_15564,-0.59533
icsd_27554,-0.10181
icsd_155219,0.0935
icsd_192252,0.48801
icsd_168909,-0.08088
icsd_159051,-0.15297
icsd_237797,0.35143
icsd_239691,0.17722
icsd_185886,-0.37683
icsd_30076,-0.05606
icsd_184485,-0.02353
icsd_16909,-0.26211
icsd_430292,0.17722
icsd_163234,-0.07078
icsd_96963,-0.3201
icsd_159555,-0.18423
icsd_72502,0.87051
icsd_173780,0.39282
icsd_180906,-0.24687
icsd_92314,-0.36685
icsd_193614,0.26616
icsd_77549,-0.38705
icsd_247167,0.92621
icsd_202775,0.23025
icsd_55003,0.32011
icsd_68375,0.90773
icsd_406792,0.60036
icsd_171930,0.11027
icsd_421568,0.82729
icsd_49764,0.45508
icsd_2828,0.61809
icsd_422103,-0.03717
icsd_164545,-0.10721
icsd_194903,0.14199
icsd_1152,-0.10721
icsd_201173,-0.23945
icsd_72417,0.29505
icsd_250870,-0.08088
icsd_246004,0.31192
icsd_202863,-0.00598
icsd_187723,-0.1652
icsd_237354,0.34381
icsd_97538,-0.03258
icsd_174000,-0.15297
icsd_24799,-1.1652
icsd_426310,-0.12949
icsd_30116,-0.56314
icsd_94585,-0.35709
icsd_68823,0.07961
icsd_75827,-0.14107
icsd_291442,-0.31133
icsd_425267,0.10697
icsd_97465,-0.09122
icsd_72715,-0.28602
icsd_162913,0.20189
icsd_56538,-0.27791
icsd_31060,-0.56314
icsd_71362,0.44149
icsd_187167,-0.23945
icsd_236154,0.24497
icsd_290499,-0.12381
icsd_9005,-0.03258
icsd_4122,-0.4421
icsd_193085,0.15702
icsd_79527,-0.12381
icsd_9771,-0.3382
icsd_170646,-0.3382
icsd_28061,-0.61236
icsd_603539,-0.39752
icsd_96444,-0.03258
icsd_154322,0.99531
icsd_167554,-0.57894
icsd_261342,1.0667
icsd_291496,0.23521
icsd_33766,-0.18423
icsd_75380,-0.47882
icsd_239451,0.4113
icsd_24118,1.26061
icsd_99425,0.02713
icsd_31106,-0.04182
icsd_194783,-0.0758
icsd_236871,-0.25443
icsd_88566,0.24497
icsd_190876,-0.32906
icsd_67544,0.79452
icsd_157434,0.79926
icsd_422708,-0.04651
icsd_240749,-0.18423
icsd_187466,-0.19739
icsd_82624,-0.08602
icsd_281374,-0.41924
icsd_196000,0.82792
icsd_74424,-0.64857
icsd_153835,0.95818
icsd_250245,-0.04651
icsd_189731,-0.21096
icsd_425465,0.25921
icsd_86350,-0.26211
icsd_261129,-0.18423
icsd_413309,-0.5479
icsd_152007,1.22193
icsd_9772,-0.3382
icsd_262003,-0.01907
icsd_80812,0.15107
icsd_59242,0.76055
icsd_300162,-0.20412
icsd_184009,-0.73155
icsd_251184,0.06158
icsd_181109,-0.63009
icsd_78388,-0.23945
icsd_172413,0.26386
icsd_62973,0.10029
icsd_409210,-0.23945
icsd_42995,-0.24687
icsd_24943,-0.09649
icsd_22345,0.19922
icsd_240462,0.47684
icsd_417568,0.18836
icsd_261143,-0.10721
icsd_2330,-0.57894
icsd_26153,-0.59533
icsd_189131,-1.10721
icsd_27777,1.13676
icsd_200102,-0.80618
icsd_182657,-0.09649
icsd_97535,-0.20412
icsd_40249,-0.04651
icsd_90525,0.46392
icsd_15775,0.61809
icsd_238676,0.10364
icsd_90522,0.46392
icsd_171933,0.12324
icsd_23384,0.02713
icsd_68638,0.57176
icsd_37163,-0.70927
icsd_172023,-0.3201
icsd_182383,-0.10721
icsd_24684,0.63117
icsd_424505,-0.02353
icsd_17063,-0.10181
icsd_29211,-0.20412
icsd_159518,0.10697
icsd_100680,-0.02353
icsd_185518,-0.12381
icsd_1622,-0.21791
icsd_28016,0.16579
icsd_182857,0.26154
icsd_2232,-0.4421
icsd_262933,-0.57894
icsd_99576,0.07961
icsd_23769,0.54237
icsd_71781,0.4521
icsd_28949,0.26154
icsd_91546,0.13583
icsd_194046,-0.02803
icsd_248827,-0.02353
icsd_202541,0.06888
icsd_1965,0.7576
icsd_402274,0.31604
icsd_92342,1.0873
icsd_1905,0.83043
icsd_419061,-0.10181
icsd_170175,0.81121
icsd_248969,-0.15904
icsd_238060,0.12642
icsd_238939,0.38415
icsd_405134,0.84944
icsd_404375,-0.80618
icsd_72543,-0.05126
icsd_245370,-0.09649
icsd_185362,0.47542
icsd_409063,0.21242
icsd_50108,0.07961
icsd_94387,-0.50515
icsd_380360,0.56489
icsd_280942,0.87393
icsd_195811,-0.22497
icsd_75517,-0.12949
icsd_238259,0.02713
icsd_413453,0.59284
icsd_98566,-0.02803
icsd_249337,0.48524
icsd_194348,0.25687
icsd_66309,-0.46623
icsd_425272,0.1168
icsd_95780,0.24977
icsd_237406,-0.27791
icsd_50704,0.00673
icsd_190920,1.23075
icsd_44674,-0.68808
icsd_190443,-0.56314
icsd_84528,-0.70927
icsd_410192,-0.23945
icsd_189372,0.28855
icsd_91112,-0.24687
icsd_56433,0.86127
icsd_240939,-0.32906
icsd_168968,-0.09649
icsd_300020,-1.23215
icsd_89432,-0.56314
icsd_422977,0.06158
icsd_159340,-0.01466
icsd_194915,0.11027
icsd_18179,-0.12381
icsd_281581,-0.08602
icsd_195601,-0.03258
icsd_97763,-0.35709
icsd_94159,-0.27791
icsd_190075,0.20981
icsd_169723,-0.49179
icsd_4280,0.18003
icsd_99303,0.30567
icsd_182840,-0.37683
icsd_62179,-0.05126
icsd_151950,-0.12949
icsd_63465,0.59393
icsd_15511,-0.03258
icsd_165216,-0.59533
icsd_168267,-0.21791
icsd_92630,-0.3382
icsd_238662,-0.89636
icsd_75430,-0.61236
icsd_260289,0.15702
icsd_24962,-0.11821
icsd_425911,-0.02353
icsd_154363,-0.03717
icsd_92165,-0.37683
icsd_183099,-0.5479
icsd_167279,-0.25443
icsd_239875,0.16868
icsd_165211,-0.56314
icsd_165844,0.32816
icsd_423218,0.37531
icsd_423336,1.02393
icsd_184532,-0.37683
icsd_73094,0.18282
icsd_237350,-0.41924
icsd_72692,-0.00598
icsd_380361,-0.09649
icsd_239667,0.16289
icsd_16924,-0.43052
icsd_94609,-0.0017
icsd_160848,-0.3382
icsd_260602,0.43686
icsd_280835,0.64676
icsd_15315,-0.26211
icsd_52648,0.23025
icsd_189834,0.05416
icsd_84311,0.7952
icsd_73581,-1.05606
icsd_290348,0.31808
icsd_65621,0.35143
icsd_67431,0.47966
icsd_250493,0.56257
icsd_56553,-0.80618
icsd_155113,-0.3201
icsd_98813,-0.01466
icsd_51207,0.06888
icsd_157075,-0.0017
icsd_195716,-0.46623
icsd_247257,-0.13524
icsd_166353,-0.49179
icsd_426216,-0.26994
icsd_27362,-0.10181
icsd_171959,-0.75503
icsd_89761,-0.04182
icsd_36128,0.16579
icsd_160846,0.09007
icsd_16793,-0.5479
icsd_191374,-0.1652
icsd_300263,0.26386
icsd_238003,0.11027
icsd_291120,-0.28602
icsd_187908,-0.10181
icsd_415961,0.70319
icsd_184829,0.05416
icsd_261150,0.07249
icsd_33663,0.80328
icsd_97525,0.56604
icsd_247983,-0.51894
icsd_169423,-0.53318
icsd_202178,-0.17779
icsd_28429,0.28637
icsd_628051,-0.25443
icsd_189664,0.00254
icsd_200740,0.59393
icsd_75525,-0.41924
icsd_194357,0.20454
icsd_419551,-0.19076
icsd_107163,-0.24687
icsd_251665,-0.30273
icsd_16155,0.27073
icsd_238616,-0.15297
icsd_185360,-0.5479
icsd_236371,-0.17145
icsd_182323,0.39624
icsd_78436,-1.31133
icsd_8175,1.00757
icsd_167816,-0.96891
icsd_61272,-0.454
icsd_600604,-0.47882
icsd_182798,-0.47882
icsd_191858,-0.00598
icsd_55420,0.74785
icsd_89351,-0.36685
icsd_9271,0.18282
icsd_421745,-0.17145
icsd_83431,0.21501
icsd_74494,0.45952
icsd_152568,-0.4421
icsd_201155,0.14806
icsd_183216,-0.21096
icsd_421224,0.403
icsd_150912,-0.43052
icsd_251821,0.02312
icsd_94286,-0.96891
icsd_188480,0.52626
icsd_39005,-0.18423
icsd_82501,0.3824
icsd_35277,-0.47882
icsd_89653,-0.25443
icsd_98488,-0.63009
icsd_49546,0.63216
icsd_27341,0.60142
icsd_190853,0.13271
icsd_28571,0.29073
icsd_193089,-0.66788
icsd_262619,-0.0103
icsd_238643,-0.70927
icsd_69096,-0.37683
icsd_33996,-0.50515
icsd_184564,-0.20412
icsd_185585,-0.23945
icsd_82187,0.19922
icsd_10036,-0.15297
icsd_603515,-0.32906
icsd_28742,-0.04182
icsd_65677,-0.10721
icsd_190856,-0.12381
icsd_153874,-0.26211
icsd_237800,0.34573
icsd_290200,0.273
icsd_290591,-0.2943
icsd_627504,-0.50515
icsd_182658,-0.09649
icsd_185522,-0.14107
icsd_154263,-0.4421
icsd_194914,0.11027
icsd_16714,0.03502
icsd_191410,0.43995
icsd_291544,-0.06582
icsd_174286,-0.30273
icsd_1055,-0.73155
icsd_92184,-0.59533
icsd_166488,0.19653
icsd_180956,0.22015
icsd_172852,-0.96891
icsd_184556,-0.03258
icsd_404538,-0.04651
icsd_78438,-1.40824
icsd_409479,0.16289
icsd_262626,-0.49179
icsd_422407,-0.06582
icsd_190072,-0.12949
icsd_187058,-0.35709
icsd_151581,-0.21096
icsd_237691,-0.26211
icsd_97546,0.06525
icsd_429195,0.05416
icsd_415753,-0.83421
icsd_164187,-0.30273
icsd_85491,0.66639
icsd_194919,0.0935
icsd_39565,-0.36685
icsd_68913,0.51345
icsd_168994,-0.34754
icsd_184420,-0.47882
icsd_201343,0.29933
icsd_9265,-0.09649
icsd_26909,-0.23215
icsd_75850,0.19922
icsd_31820,0.48801
icsd_94143,-0.05126
icsd_400437,0.19382
icsd_16748,0.20981
icsd_236604,-0.68808
icsd_238787,0.35331
icsd_192261,0.44758
icsd_52025,0.28855
icsd_27669,0.05416
icsd_153238,0.24255
icsd_14174,-0.02353
icsd_54119,-0.06091
icsd_187415,-0.34754
icsd_40376,0.18282
icsd_60616,-0.49179
icsd_41984,-0.22497
icsd_239806,0.10697
icsd_161258,-0.40824
icsd_167925,0.29073
icsd_33764,-0.13524
icsd_151369,0.33605
icsd_240456,0.58849
icsd_66891,0.92319
icsd_71366,-0.01466
icsd_260616,0.36077
icsd_261427,-0.14698
icsd_426442,0.31398
icsd_202161,-0.10181
icsd_30091,-1.05606
icsd_16616,0.22775
icsd_251088,-0.03717
icsd_88873,0.24012
icsd_191616,0.15107
icsd_27982,-0.24687
icsd_202394,-0.68808
icsd_26735,-0.26994
icsd_78368,-0.20412
icsd_189419,-0.15297
icsd_62361,-0.27791
icsd_40058,-0.75503
icsd_203042,0.11355
icsd_180099,0.26154
icsd_162536,-0.1652
icsd_52513,-0.3382
icsd_182741,-0.26994
icsd_165076,0.70235
icsd_75575,0.31808
icsd_38302,-1.23215
icsd_96225,-0.80618
icsd_18166,-0.01907
icsd_202280,-0.15904
icsd_65287,-0.49179
icsd_252042,-0.37683
icsd_251095,0.04278
icsd_246245,0.22775
icsd_87940,0.21759
icsd_237352,-0.32906
icsd_186426,0.25452
icsd_60946,0.00673
icsd_35290,-0.02353
icsd_240618,-0.21096
icsd_261880,0.01089
icsd_239000,-0.41924
icsd_50810,0.26845
icsd_251864,-0.02803
icsd_412946,-0.11821
icsd_47165,-0.35709
icsd_187909,-0.10721
icsd_59964,0.26616
icsd_169174,-0.19076
icsd_173193,-0.51894
icsd_42161,-0.454
icsd_169669,-0.40824
icsd_429363,0.78419
icsd_418946,0.50025
icsd_192259,0.45359
icsd_87122,-0.86417
icsd_422702,-0.2943
icsd_44879,-0.27791
icsd_202416,-0.17779
icsd_158183,0.26845
icsd_281127,0.62919
icsd_180372,0.51345
icsd_162776,0.05416
icsd_419856,0.51474
icsd_427606,0.34954
icsd_28288,0.05416
icsd_193998,0.26154
icsd_37393,-0.25443
icsd_423713,0.30776
icsd_262274,0.20718
icsd_153770,0.21501
icsd_65155,0.6534
icsd_183886,0.03502
icsd_162949,-0.22497
icsd_66333,0.63117
icsd_422132,-0.0758
icsd_15785,-0.21096
icsd_188554,0.70235
icsd_263140,-0.20412
icsd_61165,0.03502
icsd_64675,-0.46623
icsd_53604,0.02312
icsd_37240,-0.09122
icsd_245965,-0.31133
icsd_68904,0.20981
icsd_4135,-0.22497
icsd_422494,0.06888
icsd_37079,0.46682
icsd_412158,0.09691
icsd_159698,-0.40824
icsd_423989,0.30567
icsd_192417,0.07249
icsd_34565,0.07249
icsd_424472,0.03109
icsd_250789,0.03502
icsd_251635,-0.00598
icsd_49624,-0.14698
icsd_170649,-0.63009
icsd_250998,0.05789
icsd_251817,0.22523
icsd_411796,-0.63009
icsd_418090,-0.37683
icsd_35130,0.10697
icsd_8021,0.56024
icsd_74001,0.02713
icsd_429320,-0.11821
icsd_98483,0.70986
icsd_192172,-0.35709
icsd_159064,-0.21791
icsd_194917,0.10029
icsd_167701,0.23274
icsd_62964,0.46537
icsd_74299,-0.11821
icsd_416442,0.02312
icsd_98718,0.59716
icsd_87123,-0.86417
icsd_151411,0.09007
icsd_160714,0.12003
icsd_66693,-1.0103
icsd_238222,-0.5479
icsd_166829,0.14806
icsd_250786,-0.11267
icsd_171988,0.93022
icsd_67535,-0.07078
icsd_67045,-0.05126
icsd_190467,0.07961
icsd_248166,-0.02353
icsd_169184,-0.09649
icsd_28230,-0.86417
icsd_290780,0.91963
icsd_417705,0.11355
icsd_191581,-0.14107
icsd_83325,0.07961
icsd_67283,0.0466
icsd_415325,-0.1652
icsd_426199,0.35519
icsd_239033,-0.02803
icsd_262934,-0.57894
icsd_44707,-0.14698
icsd_78291,0.31604
icsd_195837,0.18836
icsd_156786,-0.30273
icsd_27654,0.20718
icsd_164441,-0.32906
icsd_281324,-0.23945
icsd_186865,0.32616
icsd_249719,0.27073
icsd_245075,0.20189
icsd_94602,0.00673
icsd_184011,-0.83421
icsd_151594,-0.10181
icsd_81858,-0.23945
icsd_27346,0.5852
icsd_168751,0.07606
icsd_153825,0.45805
icsd_42796,-0.24687
icsd_15298,-0.77985
icsd_240260,0.30567
icsd_84919,-0.4421
icsd_237453,-0.86417
icsd_42142,0.91553
icsd_66028,0.46099
icsd_95716,-0.18423
icsd_50170,0.20454
icsd_40278,1.06707
icsd_261840,-0.454
icsd_184831,0.03892
icsd_62390,0.546
icsd_238014,-0.47882
icsd_73464,0.49756
icsd_83454,0.19653
icsd_192388,-0.50515
icsd_240870,0.0504
icsd_4035,-0.08088
icsd_236606,-0.93112
icsd_81132,-0.11267
icsd_161371,-0.11821
icsd_201143,0.77002
icsd_408569,-0.89636
icsd_183764,-0.15904
icsd_92313,-0.64857
icsd_402290,-0.63009
icsd_184095,-0.17145
icsd_89317,0.24738
icsd_200524,0.13583
icsd_92330,1.06743
icsd_34106,-0.38705
icsd_245392,-0.53318
icsd_203209,-0.09649
icsd_10224,-0.10721
icsd_249215,-0.41924
icsd_196126,0.6067
icsd_162555,-0.56314
icsd_90743,-0.59533
icsd_609005,-0.26994
icsd_181277,-0.41924
icsd_42181,-0.24687
icsd_426219,-0.19739
icsd_300238,0.21759
icsd_94277,-0.93112
icsd_25834,-0.47882
icsd_203032,-0.22497
icsd_56729,-0.47882
icsd_52783,0.42427
icsd_499,-0.36685
icsd_71833,-0.83421
icsd_240923,0.7253
icsd_248202,0.21759
icsd_100618,-0.12381
icsd_420329,0.11027
icsd_60652,-0.08088
icsd_85553,0.11027
icsd_84579,-0.40824
icsd_159567,-0.12381
icsd_240701,0.10029
icsd_261640,0.17722
icsd_60025,0.68431
icsd_192149,-0.12381
icsd_109945,0.54841
icsd_419857,0.56948
icsd_37241,-0.01466
icsd_52244,0.13892
icsd_605437,-0.41924
icsd_248227,0.12003
icsd_50807,0.24497
icsd_73561,-0.38705
icsd_190464,0.44149
icsd_424807,1.06342
icsd_169002,0.11355
icsd_68768,-0.10721
icsd_27827,0.0935
icsd_196049,-0.32906
icsd_71303,0.19922
icsd_161848,-0.20412
icsd_45309,0.20189
icsd_430816,-0.15297
icsd_60525,-0.56314
icsd_237763,0.19922
icsd_409293,-0.36685
icsd_424727,0.1856
icsd_69032,-0.15904
icsd_251700,-0.05126
icsd_78534,-0.09649
icsd_414272,-0.3382
icsd_262089,0.1856
icsd_170824,-0.40824
icsd_420944,0.61809
icsd_170146,-0.19739
icsd_2592,-0.50515
icsd_190069,-0.23945
icsd_84717,-0.30273
icsd_90905,0.14504
icsd_98302,0.00254
icsd_73450,-0.12949
icsd_156897,-0.41924
icsd_195251,0.60565
icsd_183784,-0.03717
icsd_182948,0.30145
icsd_71651,0.35331
icsd_248017,0.37531
icsd_183914,-0.26211
icsd_56884,-0.23215
icsd_65554,0.60984
icsd_182583,0.01089
icsd_56735,-0.43052
icsd_60935,-0.26211
icsd_65475,1.1949
icsd_56229,0.27526
icsd_196469,-0.19739
icsd_44279,-0.15904
icsd_402917,-0.08602
icsd_628063,-0.26211
icsd_10054,-0.89636
icsd_189468,-0.53318
icsd_414443,-0.56314
icsd_200104,-0.80618
icsd_181276,-0.43052
icsd_262637,-0.80618
icsd_16,-0.2943
icsd_261175,-0.12949
icsd_239063,-0.12949
icsd_380487,-0.17145
icsd_94083,0.13583
icsd_158926,-0.51894
icsd_238665,-0.63009
icsd_181005,0.04278
icsd_39699,-0.75503
icsd_158143,-0.06582
icsd_281399,0.06888
icsd_88701,0.25921
icsd_4160,-0.59533
icsd_67454,-0.51894
icsd_80294,0.78558
icsd_39193,-0.06091
icsd_238621,-0.34754
icsd_74865,-0.19739
icsd_31375,-0.17779
icsd_87605,0.2929
icsd_159432,-0.35709
icsd_174091,0.16579
icsd_65656,0.26616
icsd_91073,0.2972
icsd_262260,-0.11821
icsd_262275,0.28855
icsd_164801,0.18836
icsd_55259,-0.06091
icsd_72282,-0.3382
icsd_162428,-0.2943
icsd_165738,-0.28602
icsd_16834,-0.80618
icsd_73912,0.46827
icsd_94578,-0.49179
icsd_169913,0.00254
icsd_38063,-0.63009
icsd_188644,0.89387
icsd_65295,0.17439
icsd_238667,-0.04651
icsd_9003,0.30145
icsd_185293,0.51862
icsd_39739,-0.25443
icsd_427950,-0.25443
icsd_69621,-0.17145
icsd_429209,0.70151
