id,RT_1,RT_2,RT_3,label
icsd_71181,0.04272,0.044336,0.029415,Cu
icsd_181281,0.125387,0.136582,0.161504,O
icsd_71901,0.124999,0.129166,0.135756,K
icsd_171459,0.10021,0.108542,0.107621,Na
icsd_65015,0.042599,0.044211,0.027755,Cu
icsd_35659,0.065916,0.067771,0.074419,Zn
icsd_82907,0.089098,0.092153,0.027716,Li
icsd_290226,0.133871,0.138314,0.19007,O
icsd_65696,0.090283,0.095678,0.104794,Na
icsd_422406,0.113346,0.117153,0.093941,O
icsd_168807,0.153038,0.158075,0.185319,O
icsd_400657,0.130883,0.123012,0.147848,Cu
icsd_77137,0.138232,0.142809,0.156095,O
icsd_66885,0.039855,0.042786,0.050855,Al
icsd_18001,0.119201,0.123189,0.134739,O
icsd_236417,0.156473,0.161616,0.211313,O
icsd_33633,0.112368,0.116144,0.12399,O
icsd_85745,0.153674,0.152087,0.173424,O
icsd_239787,0.155205,0.160309,0.162211,O
icsd_36051,0.116441,0.121972,0.133414,K
icsd_200002,0.055103,0.078317,0.062808,Ag
icsd_27484,0.111931,0.115693,0.12658,Na
icsd_100711,0.091402,0.094528,0.103542,Ag
icsd_82750,0.115369,0.119238,0.130439,K
icsd_153542,0.115046,0.136364,0.130075,K
icsd_174186,0.081713,0.084539,0.08468,O
icsd_30890,0.122219,0.1263,0.13012,O
icsd_421262,0.260146,0.268503,0.254821,O
icsd_86341,0.168925,0.193896,0.217165,O
icsd_200614,0.13516,0.138768,0.151696,O
icsd_73911,0.11198,0.115744,0.096542,O
icsd_72166,0.035462,0.042466,0.041666,Cu
icsd_93569,0.118959,0.149519,0.150017,K
icsd_424513,0.233825,0.212329,0.231764,O
icsd_71302,0.067803,0.057852,0.07142,Cu
icsd_107144,0.063863,0.066135,0.072493,Zn
icsd_182584,0.133181,0.132797,0.145196,O
icsd_494,0.152391,0.158672,0.173361,O
icsd_416927,0.121289,0.125342,0.137082,F
icsd_30358,0.058017,0.093963,0.059196,Cu
icsd_187791,0.162003,0.167317,0.182771,O
icsd_189325,0.139432,0.144047,0.157442,O
icsd_46017,0.057518,0.061475,0.136149,Ca
icsd_168352,0.246485,0.254419,0.300049,O
icsd_184326,0.158823,0.164038,0.232092,O
icsd_165869,0.143389,0.148757,0.153732,O
icsd_419382,0.077494,0.080189,0.018949,F
icsd_252670,0.140475,0.145122,0.182736,O
icsd_240431,0.093194,0.096376,0.098393,O
icsd_409420,0.120442,0.124468,0.112203,O
icsd_186161,0.152319,0.157333,0.210788,O
icsd_164882,0.172984,0.142557,0.15582,O
icsd_180569,0.076454,0.079116,0.086768,Li
icsd_158258,0.151389,0.156374,0.14331,O
icsd_69649,0.145122,0.149913,0.163827,K
icsd_150469,0.115954,0.109278,0.140535,Na
icsd_96344,0.073423,0.075992,0.032179,Cu
icsd_60419,0.044359,0.046026,0.050751,Al
icsd_28496,0.083198,0.08607,0.094337,Li
icsd_180178,0.12368,0.131226,0.139765,O
icsd_155330,0.098442,0.107742,0.088441,O
icsd_64929,0.057557,0.059633,0.065562,Mg
icsd_61805,0.100755,0.104171,0.114039,Ag
icsd_85277,0.12194,0.159393,0.091712,O
icsd_43242,0.122559,0.107626,0.195783,Ag
icsd_52034,0.097694,0.101015,0.110604,K
icsd_155079,0.036537,0.037962,0.075716,Cu
icsd_56025,0.064449,0.066739,0.073296,Cu
icsd_238650,0.202672,0.205342,0.209313,O
icsd_412854,0.126067,0.132234,0.121177,K
icsd_95959,0.165903,0.171338,0.118261,K
icsd_73115,0.070655,0.06234,0.083226,Li
icsd_55698,0.053132,0.055072,0.034093,Na
icsd_423285,0.124293,0.104562,0.12443,Na
icsd_86628,0.172769,0.189572,0.206994,O
icsd_82003,0.117595,0.121533,0.115312,O
icsd_188461,0.194159,0.207093,0.231029,O
icsd_240528,0.114977,0.118833,0.129998,K
icsd_183641,0.088651,0.091692,0.221185,O
icsd_166707,0.053378,0.051765,0.05968,Zn
icsd_68522,0.117443,0.111933,0.073627,Li
icsd_51091,0.078368,0.08109,0.088916,Cu
icsd_189323,0.154962,0.156205,0.165246,O
icsd_161515,0.141105,0.109616,0.138733,O
icsd_411530,0.061778,0.064325,0.070668,Li
icsd_56656,0.123997,0.06934,0.077195,F
icsd_80025,0.172564,0.178205,0.194658,O
icsd_95380,0.099333,0.102329,0.112034,Li
icsd_59771,0.073771,0.077677,0.080786,Li
icsd_167454,0.118537,0.118385,0.133994,K
icsd_9533,0.102322,0.101582,0.111074,K
icsd_169789,0.163867,0.169239,0.172036,O
icsd_195517,0.142524,0.147235,0.160912,O
icsd_79482,0.124768,0.128928,0.138137,K
icsd_89776,0.139866,0.143422,0.157929,O
icsd_53603,0.076118,0.07877,0.086391,Li
icsd_426707,0.141886,0.083048,0.085237,Mg
icsd_188459,0.140232,0.144871,0.166538,O
icsd_239565,0.198617,0.205086,0.159505,O
icsd_170108,0.078999,0.081804,0.092684,Ag
icsd_188894,0.231096,0.238553,0.294686,O
icsd_92467,0.092232,0.09444,0.076885,Li
icsd_15776,0.045262,0.046958,0.051765,Na
icsd_281606,0.118731,0.148249,0.162573,O
icsd_246857,0.14582,0.153683,0.16793,O
icsd_171704,0.144105,0.128802,0.140849,O
icsd_71576,0.151238,0.131449,0.14373,F
icsd_173308,0.116693,0.122682,0.125642,K
icsd_91844,0.086488,0.089462,0.027993,Li
icsd_192414,0.109127,0.134131,0.16269,O
icsd_28567,0.084353,0.087231,0.095633,O
icsd_96914,0.069328,0.071769,0.082148,Li
icsd_195027,0.108452,0.041918,0.045491,O
icsd_151575,0.140223,0.144862,0.157106,O
icsd_423534,0.157168,0.162332,0.145234,O
icsd_187171,0.052372,0.054288,0.059743,Mg
icsd_291100,0.202109,0.232518,0.214604,O
icsd_245016,0.142452,0.14414,0.140121,O
icsd_75712,0.111584,0.14917,0.07914,O
icsd_69357,0.126094,0.153356,0.266403,Al
icsd_37022,0.134051,0.119584,0.130815,K
icsd_79881,0.236763,0.244395,0.266666,F
icsd_157535,0.078643,0.081373,0.089224,Ag
icsd_38222,0.110037,0.113741,0.124455,O
icsd_65703,0.067993,0.070393,0.076577,Na
icsd_74345,0.095102,0.098342,0.063149,Ca
icsd_193838,0.132259,0.13322,0.146621,O
icsd_247276,0.123921,0.137791,0.141219,O
icsd_82561,0.059578,0.025406,0.038765,Cu
icsd_262318,0.032035,0.033321,0.036921,Mg
icsd_605182,0.086,0.088959,0.097481,Ag
icsd_200944,0.119747,0.113748,0.130319,K
icsd_181307,0.14684,0.151684,0.165755,O
icsd_89766,0.139421,0.143651,0.15743,O
icsd_280480,0.143898,0.148651,0.162454,K
icsd_409678,0.083123,0.085993,0.031914,Na
icsd_23204,0.074813,0.077425,0.084926,Li
icsd_38419,0.15573,0.16085,0.175731,O
icsd_20805,0.089844,0.092921,0.101794,O
icsd_236171,0.106636,0.110234,0.120638,O
icsd_180395,0.141183,0.145809,0.15936,O
icsd_291596,0.081646,0.084469,0.068276,Li
icsd_290241,0.139859,0.144487,0.157921,O
icsd_41316,0.118116,0.12207,0.133521,O
icsd_26770,0.095693,0.098952,0.108358,K
icsd_189298,0.123006,0.121138,0.139009,O
icsd_75729,0.118632,0.122602,0.089017,O
icsd_89228,0.110007,0.111993,0.081126,O
icsd_423678,0.24368,0.251526,0.175351,F
icsd_236209,0.120688,0.124721,0.136407,O
icsd_100566,0.129396,0.13363,0.146104,Cu
icsd_238182,0.239139,0.207353,0.269333,O
icsd_247817,0.111639,0.115392,0.109399,O
icsd_20388,0.115874,0.121004,0.120524,K
icsd_78272,0.049785,0.051621,0.056841,Cu
icsd_152444,0.117028,0.120949,0.132301,O
icsd_280992,0.091332,0.094148,0.103464,Li
icsd_290205,0.139251,0.138501,0.151406,O
icsd_202571,0.083036,0.085902,0.093491,Zn
icsd_166578,0.07549,0.078122,0.07808,Cu
icsd_30680,0.151838,0.156838,0.175049,O
icsd_417284,0.138284,0.142864,0.143673,O
icsd_180909,0.081918,0.084904,0.093068,O
icsd_160954,0.147913,0.152791,0.166959,O
icsd_16845,0.101198,0.104628,0.114536,O
icsd_90757,0.119802,0.158287,0.090342,O
icsd_164440,0.085226,0.08816,0.096612,Ag
icsd_63630,0.081265,0.084077,0.092167,K
icsd_15872,0.131205,0.145277,0.158781,K
icsd_201983,0.056222,0.120416,0.13172,K
icsd_24983,0.037906,0.039373,0.043509,Zn
icsd_88605,0.083885,0.086777,0.120663,O
icsd_237456,0.067039,0.06941,0.092103,Ag
icsd_158960,0.160138,0.170359,0.024362,Cu
icsd_246110,0.105298,0.108854,0.119136,O
icsd_39559,0.100918,0.099974,0.13541,Na
icsd_72334,0.10488,0.123221,0.102452,Cu
icsd_6110,0.117452,0.121385,0.132776,Na
icsd_71114,0.056461,0.055823,0.121246,Al
icsd_65180,0.22263,0.236101,0.257639,F
icsd_100356,0.133688,0.133794,0.159753,O
icsd_416615,0.113359,0.117076,0.093209,Na
icsd_28294,0.139787,0.144412,0.15784,O
icsd_92315,0.041918,0.049927,0.048012,Li
icsd_67218,0.068868,0.071296,0.070824,Al
icsd_10351,0.149603,0.165768,0.211213,O
icsd_414261,0.082458,0.075165,0.082467,Al
icsd_93526,0.052064,0.05397,0.113187,Cu
icsd_236153,0.111071,0.113396,0.125615,O
icsd_35652,0.127196,0.124304,0.135952,Ag
icsd_411773,0.093098,0.096809,0.088708,Ag
icsd_238637,0.247522,0.255488,0.27874,O
icsd_260228,0.214877,0.221831,0.178913,O
icsd_202218,0.091996,0.09514,0.090787,Ag
icsd_15522,0.042453,0.055702,0.061283,Cu
icsd_160298,0.114774,0.118625,0.129776,O
icsd_182288,0.096367,0.099647,0.109114,O
icsd_161465,0.101502,0.106543,0.116621,O
icsd_182845,0.150299,0.155251,0.169637,O
icsd_186168,0.142941,0.133661,0.184602,O
icsd_245420,0.166365,0.171815,0.182386,K
icsd_67239,0.076776,0.079432,0.186145,Li
icsd_413643,0.286908,0.296094,0.327864,F
icsd_95408,0.15483,0.158322,0.169815,O
icsd_150307,0.0526,0.054523,0.10147,Cu
icsd_52044,0.044212,0.045875,0.050586,Al
icsd_194589,0.130374,0.134708,0.087294,O
icsd_94275,0.139031,0.143634,0.207418,F
icsd_50535,0.069689,0.056548,0.079176,Li
icsd_252076,0.11832,0.117985,0.133749,O
icsd_40486,0.065557,0.067882,0.074539,Li
icsd_164173,0.167118,0.176843,0.20126,O
icsd_51754,0.083654,0.082798,0.090775,Li
icsd_89782,0.141518,0.146067,0.159783,O
icsd_249643,0.054904,0.056809,0.133226,Na
icsd_187109,0.08822,0.091247,0.099809,O
icsd_167189,0.083687,0.086574,0.094885,Zn
icsd_430193,0.09181,0.094948,0.096501,O
icsd_23997,0.143251,0.147985,0.146218,K
icsd_31332,0.148773,0.153677,0.137702,O
icsd_252031,0.107214,0.108966,0.119258,O
icsd_71334,0.104641,0.129712,0.121001,F
icsd_280927,0.083562,0.081196,0.094745,Li
icsd_30230,0.06849,0.070906,0.077831,Cu
icsd_188351,0.104358,0.107886,0.118082,O
icsd_183855,0.164228,0.169612,0.129094,O
icsd_188654,0.140166,0.02789,0.158266,F
icsd_154577,0.036487,0.037911,0.047123,Cu
icsd_88425,0.077089,0.079771,0.033142,Cu
icsd_192187,0.106396,0.10766,0.120507,K
icsd_158747,0.1916,0.203185,0.373686,O
icsd_40780,0.114426,0.118265,0.131012,K
icsd_628059,0.075111,0.077732,0.075888,Cu
icsd_80448,0.275204,0.27733,0.309805,O
icsd_44893,0.080855,0.106905,0.136811,K
icsd_99568,0.133041,0.134272,0.15488,O
icsd_83652,0.178603,0.184432,0.285146,O
icsd_66095,0.086371,0.089341,0.097897,Li
icsd_172723,0.148335,0.153226,0.23831,O
icsd_238799,0.146892,0.151738,0.165813,O
icsd_161016,0.130364,0.134698,0.194617,K
icsd_78440,0.029087,0.030281,0.042455,Cu
icsd_4318,0.193877,0.193962,0.21854,O
icsd_90941,0.079846,0.115241,0.07709,Na
icsd_9441,0.117227,0.093532,0.132524,K
icsd_191413,0.091143,0.094261,0.103252,O
icsd_67067,0.03606,0.03747,0.041438,Cu
icsd_183758,0.133676,0.138112,0.147291,O
icsd_430515,0.126916,0.149378,0.163244,O
icsd_190809,0.077321,0.080011,0.090417,Li
icsd_160809,0.125035,0.151949,0.170766,O
icsd_191536,0.192136,0.198385,0.157213,O
icsd_196124,0.080352,0.114119,0.10217,O
icsd_169083,0.161989,0.15517,0.17508,O
icsd_402423,0.072231,0.074763,0.082029,Ag
icsd_20287,0.115317,0.12844,0.145306,O
icsd_180415,0.087508,0.090513,0.098921,O
icsd_426618,0.14941,0.154334,0.152011,O
icsd_75516,0.063028,0.065274,0.104952,Li
icsd_185703,0.166436,0.171888,0.19938,O
icsd_241133,0.045166,0.100381,0.043977,Li
icsd_201358,0.107826,0.111461,0.076145,O
icsd_250102,0.153112,0.158151,0.257332,O
icsd_191940,0.126161,0.130364,0.142549,O
icsd_98814,0.10465,0.108187,0.11841,Na
icsd_413636,0.131501,0.136964,0.148542,O
icsd_36447,0.095089,0.098329,0.10768,O
icsd_417774,0.135695,0.123936,0.146335,O
icsd_251564,0.155498,0.16061,0.175471,O
icsd_40534,0.155515,0.160628,0.159394,O
icsd_423923,0.086519,0.089494,0.088525,O
icsd_100778,0.059158,0.06172,0.067358,Cu
icsd_35205,0.063582,0.112418,0.053198,K
icsd_169992,0.072285,0.074818,0.03022,Cu
icsd_401456,0.166017,0.171456,0.187275,O
icsd_252702,0.168369,0.333283,0.362882,O
icsd_38233,0.144883,0.149667,0.163559,O
icsd_165845,0.09613,0.099403,0.108849,O
icsd_186254,0.096373,0.098802,0.111169,O
icsd_247802,0.138652,0.143243,0.140483,F
icsd_81011,0.117291,0.121219,0.132595,Na
icsd_100348,0.129279,0.118306,0.112722,Li
icsd_150277,0.082867,0.085728,0.093215,O
icsd_427222,0.127518,0.135209,0.144643,O
icsd_43597,0.063872,0.066144,0.072082,Zn
icsd_79558,0.112611,0.116395,0.127538,O
icsd_15102,0.129945,0.134266,0.147174,Na
icsd_165921,0.155404,0.160514,0.231042,O
icsd_30880,0.195536,0.201891,0.220402,O
icsd_422094,0.14816,0.154037,0.135743,O
icsd_31168,0.163435,0.168794,0.184378,Na
icsd_188771,0.145316,0.146427,0.157888,O
icsd_28018,0.216866,0.223881,0.144204,O
icsd_80466,0.126981,0.134177,0.146699,O
icsd_24659,0.118785,0.12276,0.129727,K
icsd_425741,0.112811,0.116601,0.066606,O
icsd_239381,0.1297,0.13414,0.14652,O
icsd_22063,0.152406,0.145348,0.172001,K
icsd_74773,0.064753,0.065126,0.077563,Al
icsd_413679,0.069378,0.03813,0.050338,Cu
icsd_419858,0.121117,0.125164,0.098143,O
icsd_195439,0.15275,0.157778,0.172388,O
icsd_69886,0.042313,0.043917,0.029206,Cu
icsd_23847,0.128928,0.133218,0.145655,O
icsd_165202,0.229569,0.236978,0.253465,F
icsd_26180,0.11428,0.105507,0.132227,K
icsd_151683,0.201762,0.20831,0.227389,O
icsd_251105,0.122619,0.12126,0.138574,O
icsd_237876,0.142062,0.146758,0.158974,O
icsd_15127,0.057009,0.064376,0.099443,Cu
icsd_168755,0.136025,0.140534,0.138165,O
icsd_157953,0.137556,0.142113,0.150277,O
icsd_201537,0.153486,0.185485,0.180561,O
icsd_28483,0.160729,0.166004,0.181342,O
icsd_185582,0.093471,0.096242,0.105865,Li
icsd_93522,0.047147,0.048901,0.1121,Cu
icsd_250900,0.083485,0.086365,0.094658,Li
icsd_247998,0.064007,0.066283,0.0728,Ca
icsd_159053,0.1362,0.14719,0.173761,O
icsd_425554,0.062197,0.061668,0.068833,Cu
icsd_189972,0.049893,0.046828,0.057328,Mg
icsd_84739,0.110044,0.113748,0.089803,O
icsd_78712,0.063191,0.065442,0.032172,Li
icsd_252682,0.229858,0.237276,0.283856,O
icsd_89576,0.064721,0.06702,0.046666,Cu
icsd_10327,0.100124,0.10352,0.153911,K
icsd_418084,0.105723,0.108247,0.118475,Na
icsd_183110,0.154312,0.159389,0.174141,O
icsd_10135,0.06674,0.113765,0.062159,K
icsd_193215,0.077086,0.079768,0.052908,O
icsd_164434,0.083043,0.08591,0.094163,Ag
icsd_34316,0.158588,0.163797,0.178939,O
icsd_190947,0.113327,0.112717,0.128147,O
icsd_182855,0.064018,0.066295,0.072812,F
icsd_237873,0.147273,0.152131,0.163522,O
icsd_78106,0.07422,0.077436,0.084261,Li
icsd_280154,0.12683,0.131054,0.101255,Na
icsd_27729,0.144744,0.129316,0.165024,O
icsd_79536,0.044977,0.068464,0.055497,Cu
icsd_14353,0.094621,0.097847,0.134689,Na
icsd_57450,0.078248,0.080966,0.091033,Zn
icsd_89956,0.11219,0.112867,0.126871,O
icsd_429286,0.233653,0.215593,0.186998,F
icsd_192864,0.129862,0.13418,0.147779,O
icsd_87594,0.05197,0.049628,0.059292,Li
icsd_182755,0.069045,0.071478,0.071161,Cu
icsd_424940,0.123049,0.110391,0.139056,F
icsd_416928,0.121607,0.125669,0.137438,F
icsd_89767,0.139704,0.143279,0.157747,O
icsd_48007,0.095717,0.130655,0.144158,O
icsd_239028,0.118158,0.151409,0.174501,O
icsd_25565,0.090134,0.09322,0.10212,Li
icsd_413270,0.129998,0.131448,0.146855,Na
icsd_245619,0.121679,0.116022,0.13752,K
icsd_53816,0.07985,0.082618,0.090579,Na
icsd_250041,0.1071,0.101651,0.128229,Ag
icsd_31334,0.148735,0.153639,0.137701,O
icsd_608815,0.147319,0.152179,0.166293,O
icsd_247559,0.133436,0.137865,0.231843,O
icsd_109325,0.037194,0.085506,0.093723,Cu
icsd_202071,0.031626,0.074593,0.081844,Li
icsd_4331,0.132439,0.136837,0.149594,O
icsd_169796,0.138579,0.143167,0.144229,O
icsd_75736,0.111688,0.115442,0.090205,O
icsd_66980,0.117431,0.121363,0.110884,K
icsd_168812,0.160198,0.165457,0.18427,O
icsd_262328,0.119239,0.123228,0.134781,F
icsd_68705,0.135243,0.139727,0.187453,K
icsd_74760,0.070593,0.065826,0.080191,Al
icsd_169444,0.139373,0.138129,0.157376,O
icsd_167238,0.08587,0.084284,0.097335,Li
icsd_421322,0.113642,0.117537,0.127152,O
icsd_36514,0.22542,0.232701,0.253938,F
icsd_262283,0.104963,0.08851,0.095918,O
icsd_412570,0.129179,0.133476,0.15004,Ag
icsd_83403,0.074047,0.096158,0.115476,Cu
icsd_245268,0.083318,0.086194,0.094471,O
icsd_166516,0.193172,0.203999,0.217749,O
icsd_167184,0.162233,0.178258,0.194679,O
icsd_26297,0.068018,0.070419,0.077301,Li
icsd_20476,0.067873,0.070269,0.171945,Na
icsd_158658,0.144309,0.149075,0.162915,O
icsd_34845,0.121329,0.125382,0.137126,O
icsd_280842,0.074554,0.047384,0.053126,Zn
icsd_79398,0.102295,0.111661,0.115767,O
icsd_67703,0.077735,0.080437,0.070733,Li
icsd_418144,0.114198,0.118031,0.120891,F
icsd_72163,0.037281,0.043363,0.043742,Cu
icsd_90533,0.090228,0.093317,0.102225,O
icsd_60105,0.073923,0.060464,0.083928,Na
icsd_202779,0.078406,0.081129,0.073636,Li
icsd_151808,0.058895,0.064037,0.099608,Cu
icsd_78879,0.122572,0.139934,0.129154,O
icsd_38418,0.155008,0.160106,0.174922,O
icsd_400723,0.129392,0.133695,0.146175,F
icsd_260003,0.160572,0.142139,0.151862,O
icsd_27502,0.097389,0.1007,0.110261,O
icsd_33784,0.078697,0.081429,0.089285,Na
icsd_59267,0.077968,0.080678,0.088467,Cu
icsd_4289,0.132962,0.137376,0.135354,O
icsd_30658,0.081849,0.068419,0.082863,Ag
icsd_248085,0.120825,0.124863,0.136561,F
icsd_157457,0.139332,0.143944,0.137719,O
icsd_190756,0.117526,0.121461,0.132858,O
icsd_190852,0.135061,0.139541,0.159632,O
icsd_83527,0.066424,0.068775,0.058347,Al
icsd_35182,0.114098,0.115329,0.129012,O
icsd_203149,0.09194,0.115501,0.113199,Na
icsd_248911,0.096988,0.078249,0.101435,K
icsd_430198,0.127804,0.137169,0.131124,O
icsd_50665,0.098593,0.113017,0.123667,Na
icsd_200981,0.06628,0.068627,0.075351,Li
icsd_237095,0.0891,0.038657,0.100959,F
icsd_50427,0.074161,0.076752,0.084195,Li
icsd_35264,0.120945,0.124987,0.110793,F
icsd_185242,0.161516,0.166815,0.182224,O
icsd_1511,0.105505,0.090907,0.099601,Na
icsd_83491,0.127117,0.120638,0.142526,O
icsd_169533,0.131271,0.134252,0.148283,O
icsd_34233,0.153276,0.150035,0.172978,O
icsd_156413,0.058772,0.060886,0.066925,Cu
icsd_420643,0.184924,0.191034,0.267807,O
icsd_23322,0.085755,0.088706,0.097057,O
icsd_236285,0.078877,0.081615,0.089336,O
icsd_91316,0.083365,0.086265,0.040736,O
icsd_290999,0.052915,0.054847,0.060352,Cu
icsd_20125,0.109634,0.113325,0.108027,Ag
icsd_237546,0.122389,0.13073,0.144474,O
icsd_290051,0.135891,0.140396,0.135598,O
icsd_260823,0.144963,0.155001,0.168039,O
icsd_157992,0.105479,0.106164,0.11677,O
icsd_411993,0.116053,0.11839,0.129516,F
icsd_109928,0.124718,0.135902,0.14093,K
icsd_155232,0.120165,0.120505,0.131818,K
icsd_29063,0.151472,0.15646,0.170953,O
icsd_185830,0.11811,0.126805,0.138675,O
icsd_412020,0.140854,0.145513,0.173411,F
icsd_174057,0.091344,0.07397,0.081167,Li
icsd_16534,0.157209,0.148289,0.177391,K
icsd_26163,0.212945,0.219839,0.235696,F
icsd_15910,0.080739,0.080512,0.086759,Al
icsd_169761,0.158859,0.164077,0.179243,O
icsd_26521,0.115067,0.118926,0.251462,Ag
icsd_172850,0.068297,0.074208,0.077614,Cu
icsd_50460,0.065304,0.067621,0.074255,Ag
icsd_2912,0.13254,0.136942,0.136047,K
icsd_168978,0.111548,0.145714,0.126151,O
icsd_158946,0.102399,0.109284,0.115883,K
icsd_194898,0.100312,0.149291,0.130408,O
icsd_24026,0.12603,0.130229,0.119844,K
icsd_171911,0.130636,0.131937,0.147571,O
icsd_195355,0.15457,0.159654,0.17443,O
icsd_26992,0.058589,0.058832,0.064689,Cu
icsd_16217,0.08206,0.063287,0.141238,Cu
icsd_169231,0.101464,0.104902,0.114834,O
icsd_152073,0.171802,0.179022,0.20517,O
icsd_78624,0.109946,0.147657,0.079987,O
icsd_98379,0.287152,0.296346,0.323589,O
icsd_152078,0.179405,0.18752,0.210186,O
icsd_201788,0.132615,0.16638,0.13961,K
icsd_168266,0.087639,0.090648,0.09932,Li
icsd_160578,0.264493,0.272985,0.01926,Ag
icsd_54197,0.07082,0.123079,0.102816,Na
icsd_252314,0.135116,0.139597,0.140611,O
icsd_181672,0.055893,0.057918,0.063694,Zn
icsd_83386,0.12671,0.13093,0.134962,O
icsd_49753,0.131044,0.135399,0.218065,Ag
icsd_245618,0.119267,0.11587,0.137024,K
icsd_2307,0.065058,0.066471,0.073004,Al
icsd_187913,0.12153,0.12559,0.137352,O
icsd_183781,0.116186,0.138017,0.155175,O
icsd_83607,0.142353,0.147058,0.14233,O
icsd_83492,0.127368,0.121478,0.143211,O
icsd_23012,0.116439,0.126242,0.112904,Na
icsd_72529,0.065635,0.067962,0.06695,Cu
icsd_66672,0.080035,0.082809,0.090787,Mg
icsd_26009,0.116433,0.102981,0.131632,K
icsd_55365,0.06046,0.096588,0.072444,Ag
icsd_419925,0.101454,0.089901,0.114823,F
icsd_426326,0.169702,0.147097,0.159366,O
icsd_166565,0.036533,0.037958,0.041968,Cu
icsd_237970,0.161982,0.167295,0.182747,O
icsd_411635,0.103728,0.110815,0.116907,Na
icsd_201663,0.15046,0.155417,0.187725,O
icsd_247840,0.120511,0.125606,0.14162,O
icsd_99581,0.130862,0.135211,0.150142,O
icsd_600238,0.060518,0.062686,0.068884,Cu
icsd_90285,0.099747,0.103131,0.112907,O
icsd_65975,0.084192,0.087094,0.115776,Al
icsd_79996,0.213334,0.137077,0.13631,O
icsd_184824,0.125552,0.129736,0.147767,O
icsd_156638,0.063463,0.048213,0.053131,Cu
icsd_151568,0.135245,0.13973,0.151074,O
icsd_107153,0.250806,0.258873,0.072493,Zn
icsd_427334,0.154786,0.169997,0.185687,O
icsd_409449,0.056175,0.058209,0.064011,Cu
icsd_35265,0.069584,0.08816,0.10487,Al
icsd_290013,0.153574,0.158627,0.224198,O
icsd_37420,0.066549,0.068904,0.075652,Mg
icsd_412273,0.144822,0.152498,0.151398,O
icsd_168922,0.125087,0.114122,0.141468,O
icsd_100520,0.074127,0.134458,0.084847,Ag
icsd_100298,0.134745,0.139214,0.120371,K
icsd_53093,0.148606,0.099162,0.108587,Li
icsd_78867,0.102613,0.117495,0.116123,Na
icsd_184496,0.008352,0.008903,0.042841,Zn
icsd_40916,0.171524,0.177923,0.149436,F
icsd_605177,0.086162,0.089125,0.097662,Ag
icsd_76655,0.111719,0.141328,0.165272,O
icsd_99294,0.069442,0.071887,0.064977,Cu
icsd_245402,0.069614,0.072064,0.090869,Li
icsd_183999,0.069159,0.069643,0.034997,Li
icsd_51423,0.054871,0.056864,0.062547,Al
icsd_97250,0.11649,0.141847,0.165393,O
